company_name,job_description,job_link,job_location,job_posted,job_salary,job_title,posted_website
Element AI,"Where useful, you will not hesitate to employ classical forecasting methods, but you are enthusiastic about the idea of pushing the boundaries of Machine…",https://www.workopolis.com/job/LAvbp2etYjvU6BwUvgRcYTrJmh9A-PdCeY7nbscbVHXC6SrkT1lJrQ?q=machine+learning,"Toronto, ON",11d,N/A,"Chercheuse/Chercheur scientifique, recherche appliquée - Séries chronologiques / Applied Research Scientist - Time Series Forecasting - Platform",www.workopolis.com
Pinterest,"Familiarity with information extraction techniques for web-pages and free-texts, Experience working with shopping data is a plus, Experience building internal…",https://www.workopolis.com/job/tmhA_aqUV1aiXH8kHep5iL-9qAS_vr1D6CfJHejZlepvdpTGBZbrrw?q=machine+learning,"Toronto, ON",N/A,N/A,"Software Engineer, Shopping Content Mining",www.workopolis.com
Bear Health Technologies,"Directly contribute in our software training and machine learning procedures; If you are detail oriented, efficient, have a high level of understanding when it…",https://www.workopolis.com/job/dQhiWiUROYWcHCpivJdmDkGSR2mIPyZX-kKlwbyh33Lex2Gbovp-qw?q=machine+learning,"Toronto, ON",N/A,N/A,Junior Medical Documentation Specialist,www.workopolis.com
University Health Network,"Transforming lives and communities through excellence in care, discovery and learning. University Health Network (UHN) is looking for an experienced…",https://www.workopolis.com/job/Pao049CD7gZLoF5gOy-S-3agJ2B8wgLfuSWiiXc2G5X490zh-9R0uw?q=machine+learning,"Toronto, ON",9d,N/A,Biostatistician II,www.workopolis.com
Veeva Systems,"Experience with AI and Machine Learning Models. Look for opportunities to innovate, keep up with the latest software, machine learning, manufacturing industries…",https://www.workopolis.com/job/PEOaQt4IBh59rq-B3vU3UYhES3apwALHLZDOkvKXMlQLvPkbTe7NCw?q=machine+learning,"Toronto, ON",N/A,N/A,Technical Architect - AI - Toronto Hub,www.workopolis.com
VR Vision,"Outside of a foundation in computer science or software engineering, what we’re looking for most is someone who loves exploring, learning and creating.",https://www.workopolis.com/job/chub5nb9cl_a5j0EKdqG5kcyKo-1bZywLhY5Pf7bGs42WA0-yGTmPA?q=machine+learning,"Toronto, ON",N/A,N/A,Unity Developer,www.workopolis.com
University Health Network,"Transforming lives and communities through excellence in care, discovery and learning. As part of the Vector Institute, the candidate will have the freedom to…",https://www.workopolis.com/job/_oJkI_4P8cbkEe2T29YJkqrujcrLfpYm6YSFivJo1b8T99bAzm6Eug?q=machine+learning,"Toronto, ON",10d,N/A,"Scientist, Computational Biology",www.workopolis.com
University Health Network,"Transforming lives and communities through excellence in care, discovery and learning. Its 800,000 square feet house 130 inpatient beds, 373,000 square feet of…",https://www.workopolis.com/job/PCKnFOIg99RRaJgGxYgcwn-6j-xyPFP3SrrGuGQI63Ye8Ag1uJycAA?q=machine+learning,"Toronto, ON",4d,N/A,"Patient Flow Coordinator, Ambulatory Clinics-Lung/Sarcoma Clinics",www.workopolis.com
SoundHound Inc.,Understanding of modern machine learning techniques. Apply deep learning techniques to improve acoustic models and keyword spotting.,https://www.workopolis.com/job/Hm-HZbO-niQmcgZlsrAMVztDANJtPrYt36U3QPdlNlJKvePGq4Uvqg?q=machine+learning,"Toronto, ON",N/A,N/A,"Senior Machine Learning Engineer, Speech Recognition",www.workopolis.com
Surgical Safety Technologies Inc.,Experience working with big data and machine learning. (SST) is seeking a highly motivated and talented Senior Cloud Engineer who will lead and develop cloud…,https://www.workopolis.com/job/E6ffGfDsuykyKGl-BknTQJzvFZjQbsO6a_orfOcvtMZVqRLgUd8VNA?q=machine+learning,"Toronto, ON",8d,N/A,SeniorCloudEngineer,www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC","2+ years of experience of building machine learning models for business application. PhD or equivalent Master's Degree plus 4+ years of experience in CS, CE, ML…",https://www.workopolis.com/job/jbbtQNqFKeBvwxN_cO0bLBHuzNT1pLv0VCJpO9Td3fPps4S52815rw?q=machine+learning,"Toronto, ON",N/A,N/A,Applied Scientist,www.workopolis.com
Munich RE,"SaaS, A.I., machine learning, Blockchain, IoT, etc.). Opportunities to effect change on this scale are rare, and we want to hire the best and brightest to bring…",https://www.workopolis.com/job/XxGvOCiYTNISvusrwL5ixbo2-pWSWESQW5t2fiQTfQwKt7jGk8GF4g?q=machine+learning,"Toronto, ON",N/A,N/A,Process Transformation Partner,www.workopolis.com
QUESTRADE INC,"✔ Have expertise in Reporting, Visualization, Predictive Modelling, Machine Learning using analytical tools such as SAS, Julia, R, Python.",https://www.workopolis.com/job/6_1yXM4zT0qAoKRJVMACpvZczXqMHJ-dUa1Hlwr_-SDrjfpom32uMA?q=machine+learning,"Toronto, ON",N/A,N/A,"Data Scientist, Advanced Analytics",www.workopolis.com
AlignTech,"Our digital ecosystem combines the power of technology to create beautiful smiles through the integration of AI and machine learning, digital imaging and…",https://www.workopolis.com/job/IZkAkVm7lCHVhXuKk0inQ9oHZhsg-xzrsiNMukgn14GF6MFVwdJJHA?q=machine+learning,"Toronto, ON",N/A,N/A,Customer Onboarding Specialist,www.workopolis.com
Revera Inc.,"To operate floor care machines and steam cleaning equipment. Building capability of self, individuals and teams by engaging in feedback, coaching, learning and…",https://www.workopolis.com/job/FwKkFC3_FviTVvQsYovLcB-1pGSFM4JmN3oFfCk9_bFMdPR_2NYibA?q=machine+learning,"Toronto, ON",N/A,N/A,Housekeeper,www.workopolis.com
SickKids,"Background in machine learning, predictive modeling, and data analysis. SickKids is committed to ongoing learning and development, and features a caring and…",https://www.workopolis.com/job/tXkdZxkXTfw_BNNvONWlkvo4w8nqP6IT0GF2TRZ7oJ7qPICOmcr84A?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Data Architect- Artificial Intelligence in Medicine for Kids,www.workopolis.com
Cerebri AI,"Any other related experience with Big Data, artificial intelligence, natural language processing, machine learning and/or deep learning, predictive analytics.",https://www.workopolis.com/job/vfcXbJH-T734MZdUrqEDf_6O4IIpqVWazBSb--wM_Bn5Oh_WIc8q9w?q=machine+learning,"Toronto, ON",N/A,N/A,AI Engineer,www.workopolis.com
Silfab Solar,MACHINE OPERATOR – ELECTRONIC EQUIPMENT MANUFACTURING.  Operate automatic and semi-automatic machines to position.  High School diploma or equivalent.,https://www.workopolis.com/job/P7H70pMQTxdyDMOm2A8W3I4OqrfMF7OVpiaifsV-KFLAG-yq21cBnw?q=machine+learning,"Mississauga, ON",N/A,N/A,Machine Operator,www.workopolis.com
Bear Health Technologies,Integrate with machine learning output to provide both internal and external facing tools. Work closely alongside other developers using the Agile software…,https://www.workopolis.com/job/G8EP_304DbQ6FFa5wYRvpVcAllDhwpYEDgMM0uCOU_ykvvqbnhoKSA?q=machine+learning,"Toronto, ON",N/A,N/A,Front End Developer,www.workopolis.com
University Health Network,"Transforming lives and communities through excellence in care, discovery and learning. Its 800,000 square feet house 130 inpatient beds, 373,000 square feet of…",https://www.workopolis.com/job/0YfN9r7yOnCL9yV6gOklZryIAn0LV5PD0giNe9-asnDkFq0qDObMkg?q=machine+learning,"Toronto, ON",N/A,N/A,Administrator on Site,www.workopolis.com
Dun & Bradstreet,"Additional beneficial experience/skills – Graph database technology, AWS, Sql Server administration, R, machine learning, web technologies.",https://www.workopolis.com/job/rTiTB87IYIfMlPrjg6dYC53bpfgCREgpuEvQymuDUejgCQ8w-pel8Q?q=machine+learning,"Mississauga, ON",N/A,N/A,Data Engineer,www.workopolis.com
Scarsin,"Fundamental knowledge of supervised and unsupervised Machine Learning. Reporting directly to the Director of Data Science, this role is pivotal in implementing…",https://www.workopolis.com/job/YzjO1yWp-NY6UeXNtNWKfFbDsuW-_yeehJjPsVg6XWzntlvPfnz-ig?q=machine+learning,"Markham, ON",N/A,N/A,Data Scientist/Time Series,www.workopolis.com
Scotiabank,Experience in implementing solutions using machine learning techniques – particularly for forecasting. Join the Global Community of Scotiabankers to help…,https://www.workopolis.com/job/YZ5shCEtLPYOan6IpFTWNx03Vqwz8cJmt3kttbM8o84MXBhqswpk5g?q=machine+learning,"Toronto, ON",N/A,N/A,Electronic Trading Market Structure Quant - Associate Director /Director (Toronto),www.workopolis.com
Munich RE,"Opportunities to effect change on this scale are rare, and we want to hire the best and brightest to bring a unique perspective to our industry and accelerate…",https://www.workopolis.com/job/2ztR3lfe4vgoWp6mK8JMUFWKYpBHvqqkdhDB6_AW8ekeZqxolrRvUg?q=machine+learning,"Toronto, ON",N/A,N/A,Finance Transformation Partner,www.workopolis.com
Bluewrist,"Interest in learning and result oriented. Develops and markets industrial automation solutions and products in the areas of robotics and machine vision,…",https://www.workopolis.com/job/jzHv2C4pGCVc66a75Hy4XsOFZ2TAtcd_smP6-3l1AdCncc1K9d2a4Q?q=machine+learning,"Markham, ON",5d,N/A,Quality Assurance Software Tester,www.workopolis.com
TickTrade,"We need experienced individuals who can discuss, formulate, design, document and review requirements with business and technology groups at the client site and…",https://www.workopolis.com/job/-4OD_1156Jj5KA2sKOL4Ld2DFfnDVcIJXxxBKyaQhMMzEHWfIo_zfg?q=machine+learning,"Toronto, ON",N/A,N/A,Business Analyst,www.workopolis.com
Credit Sesame,"Hands on experience with office machines (e.g. Headquartered in the Bay Area with presence across the US and Canada and growing globally, Credit Sesame is…",https://www.workopolis.com/job/xV-s3daKkIzc8kA2Ibf3VpQ1s-qXs8qWm1i-ZS7P4ebMAllJkjmjqg?q=machine+learning,"Toronto, ON",9d,N/A,Office Manager,www.workopolis.com
Restaurant Brands International,Play a key role in developing our advanced analytics and machine learning capabilities within the People space. Some applications of this methodology:,https://www.workopolis.com/job/aywliozyNvSMpxn2pFxCDJxyT6y3uL11EJiilj_r8jPnxG4EslGZ2w?q=machine+learning,"Toronto, ON",N/A,N/A,"Data Scientist, People Analytics",www.workopolis.com
Amcor,"Performs a variety of duties necessary to prepare products produced by injection stretch blow moulding machines, extrustion blow moudling machines and deco…",https://www.workopolis.com/job/9shS7JdojcbHqoOvsU37SK9qtYZGj-8Z_lQ0fhwY5lACeU9MYgmVXw?q=machine+learning,"Mississauga, ON",N/A,N/A,Packer 1,www.workopolis.com
Hopper,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,https://www.workopolis.com/job/sTumcM57_gE_jjXnX9ygvK9A_Kjaw3Arf2bc0P3DxsVHp1bCXpCb8A?q=machine+learning,"Toronto, ON",N/A,N/A,Director,www.workopolis.com
TD Bank,"The team also collaborated with Google and IBM to build innovative prototypes that used Natural Language Processing, Machine Learning, and Cloud Computing to…",https://www.workopolis.com/job/RRXwvGx3jx8fQp998RZejtIeRux-dzqv4Ej7BbtV6LSAIq-yhAw2qg?q=machine+learning,"Toronto, ON",9d,N/A,Engineer I,www.workopolis.com
Paytm,Work directly with Machine Learning Engineers and Platform Engineering Team to create reusable experimental and production data pipelines.,https://www.workopolis.com/job/VfuqXYKxDpklrJ6visLH_V1ZpsWROe-eTKvycvc4zgTvBH7VbmI-AA?q=machine+learning,"Toronto, ON",N/A,N/A,Data Engineer,www.workopolis.com
Zynga,"Statistics, experimental design, machine learning, deep learning. Work closely with game team to design, test, verify and implement machine learning models and…",https://www.workopolis.com/job/CEondpoL_lswbQnwT4rV3uRcYeWdrnpjx54LD0ePaGYeq-FMbv5TVA?q=machine+learning,"Toronto, ON",N/A,N/A,Data Scientist II,www.workopolis.com
Mackenzie Health,"Demonstrated commitment to continuous learning and professional development. Knowledge of dialysis machines and the inner working of supporting a dialysis unit,…",https://www.workopolis.com/job/8oBNMERnJYinvRAkmv4Gj1vjVfqWalW6DrlfdCW73Z8NBd_Kuryfgw?q=machine+learning,"Richmond Hill, ON",N/A,N/A,DIALYSIS ASSISTANT - CKD - Main Site,www.workopolis.com
Vene-Rica Meats,"Power grinder, Slicing machine, Band saw, Sausage machine, Salami mixer and cooker, Manual cutting utensil. 3 years to less than 5 years.",https://www.workopolis.com/job/BXR7UsTeJ-py9UPQAs10kZJF0ZlAdIWqUTzxLtjwMbcIELoKSK9plw?q=machine+learning,"Toronto, ON",9d,N/A,Butcher - retail or wholesale,www.workopolis.com
Curtiss-Wright,"Proficient in the use of electric and pneumatic tools, riveting tools, helicoil insert tools, tapping machines, bench grinders, circular saws, jig saws,…",https://www.workopolis.com/job/2jCWSrq_cU__4abIrMTc8hkpe7cRQt2iIGyiUFUi4oL2bFLFE8Sp3A?q=machine+learning,"Mississauga, ON",8d,N/A,Assembler (Afternoon Shift),www.workopolis.com
Accenture,"We’re also the world’s largest team of data scientists, data engineers, and experts in machine learning and AI. A great day for us? We turn ideas into reality.",https://www.workopolis.com/job/F_lz-pe5iSrWs1IVB8SSDdOf_cizj3GZDz63zfWDyVYMlJRxx8Vp8Q?q=machine+learning,"Toronto, ON",N/A,N/A,Data Engineering Consultant,www.workopolis.com
Paytm,"We apply big data, artificial intelligence and machine learning to bring the next generation of financial products and services to the Indian, Japanese and…",https://www.workopolis.com/job/ASe7WnuEgtmoosMwsHDak2W8XzQwj3W0mTp3h90Pi6Gt6ynulhsPhA?q=machine+learning,"Toronto, ON",N/A,N/A,- Software Engineer,www.workopolis.com
Hopper,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,https://www.workopolis.com/job/qggo2oa3VG0BJiq4F6BZIQEGDv_QhbsMuZF61co6UE-Y3_SIdPxLTg?q=machine+learning,"Toronto, ON",N/A,N/A,Product Designer - Lodging Team,www.workopolis.com
Accenture,"We’re also the world’s largest team of data scientists, data engineers, and experts in machine learning and AI. A great day for us? We turn ideas into reality.",https://www.workopolis.com/job/--ErPr1sWdlofZ3qOd8SBjPVghrQVn2Yu-K41odeFuYI9V39bG2rqA?q=machine+learning,"Toronto, ON",N/A,N/A,Modern Data Governance & Architecture Specialist,www.workopolis.com
Google,"Experience in with big data, information retrieval, data mining or machine learning as well as experience in building multi-tier high availability applications…",https://www.workopolis.com/job/P4TXKNAXrGYvdP2BUWJ2B3w-cZB_3u3NOFgeSU-ky2cYOHaSIT4_gQ?q=machine+learning,"Toronto, ON",N/A,N/A,"Cloud Data Developer, Google Professional Services",www.workopolis.com
Tesla,"Create machine interactions with plant-wide Manufacturing Execution System (MES) to communicate product acceptability, machine status, and process variables.",https://www.workopolis.com/job/cl9G7n1SUJ10fTi1D6Lsy2V_NwEXg6pGalvUN77YN5RtDpe5qAarHw?q=machine+learning,"Richmond Hill, ON",3d,N/A,Controls Engineer,www.workopolis.com
Cerebri AI,Machine learning and/or ETL experience with Apache Spark. Understanding of basic machine learning model configurations (e.g.,https://www.workopolis.com/job/FhS_JaHio7U3uaLcOrVM10azoIGD9E3fp4O13FLe3IBr2s-c2qJ-4A?q=machine+learning,"Toronto, ON",N/A,N/A,Full Stack Developer,www.workopolis.com
BMO Financial Group,"R, Python, SQL) and machine learning /deep learning algorithms/packages (e.g. Develops agreed analytical solution by applying suitable statistical & machine…",https://www.workopolis.com/job/djEzzPCe6puIpMeKkeRn7H1_cQHbPx_G0FsCEXPPKS9KpJ-DXCrDzw?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Data Scientist,www.workopolis.com
Sunnybrook Health Sciences Centre,"In particular, we are interested in machine learning and image processing. We currently have an opportunity for a Temporary Full-time, 1 year term with option…",https://www.workopolis.com/job/6IKi_frLYKH1_lbYbSGXMHW1DF1lGGIPVgzywa-qsLRrW0xs6JZLuw?q=machine+learning,"Toronto, ON",N/A,N/A,"Clinical Research Assistant - Radiation Oncology, Sunnybrook Research Institute (SB01152020)",www.workopolis.com
StickerYou,Fast-changing environment with ample learning and growth opportunities. Machines and the quality of the final product. We currently have an opening for Print.,https://www.workopolis.com/job/vvz56uCsSHqY0vR0wsymYJjzVw8Nqpk-g1TDnWkzgvD8I2f7Th9aXQ?q=machine+learning,"Toronto, ON",N/A,N/A,Print Controller,www.workopolis.com
Brizi,"PhD or Masters graduate with 3+ years of practical work experience in Robotics, Computer Vision, Machine Learning, or a related field.",https://www.workopolis.com/job/sHLxKcQdT0fCABUUtRrrjFU7cYnLYrsZP_UiHJjWJd9WkPY0Wib_ww?q=machine+learning,"Toronto, ON",N/A,N/A,Robotics/Computer Vision Engineer,www.workopolis.com
Cisco Systems,"You will become passionate about your employer and the brand you represent. Everything is converging on the Internet, making networked connections more…",https://www.workopolis.com/job/rUKoiZt7_tMP6MiN0zHRz9j0ZL731x05W8uIz58vMlpqAIAN8aFNJA?q=machine+learning,"Toronto, ON",N/A,N/A,Collaboration Sales Specialist,www.workopolis.com
